hex_0jitterx,hex_0jittery,hex_1jitterx,hex_1jittery,hex_5jitterx,hex_5jittery,reg_1jitterx,reg_1jittery,reg_5jitterx,reg_5jittery
0.4998927242770695,0.0010592415899850103,0.5000000000000003,0.001080380969558475,0.4991250430469473,0.0010798833815841159,0.5000000000000003,0.001080661561314665,0.5000000000000003,0.001077071238538144
0.5097973360715373,0.001058755322472985,0.5100000000000003,0.0010803225315687093,0.5090928661261213,0.001079826645348287,0.5100000000000003,0.001080534573375114,0.5100000000000003,0.0010770279313067855
0.5197178765005445,0.001058246473372902,0.5200000000000004,0.00108034717023614,0.51900170509027,0.0010798026083783194,0.5200000000000004,0.0010805031451709523,0.5200000000000004,0.0010770505966638773
0.5291000927687244,0.0010581326002537723,0.5300000000000004,0.0010803041616625503,0.5289283435432275,0.0010797907581667568,0.5300000000000004,0.0010804768059429727,0.5300000000000004,0.00107701124062931
0.5380051095664613,0.001058295918751034,0.5400000000000004,0.0010802570396890203,0.5388587617524915,0.0010797923906293403,0.5400000000000004,0.0010803129660134367,0.5400000000000004,0.0010769421391877052
0.5466613329882175,0.0010586249630574192,0.5500000000000004,0.001080213440595078,0.5486779403798974,0.001079705175753765,0.5500000000000004,0.0010801948271842632,0.5500000000000004,0.0010769418035811152
0.5558713970667261,0.00105925855080327,0.5597882929516178,0.0010800994632490896,0.5584487860273213,0.001079643789340322,0.5600000000000004,0.0010802024162338746,0.5600000000000004,0.001076835153368531
0.5653462397511569,0.001060077921305849,0.5697882929516178,0.0010801018705200699,0.5682407050842843,0.0010795201307328718,0.5700000000000004,0.0010800261136611207,0.5700000000000004,0.0010767867836943246
0.574886361525896,0.0010612945277048184,0.5797882929516178,0.0010800704480581063,0.5779738155635592,0.0010795402002289037,0.5800000000000004,0.00107988824047863,0.5800000000000004,0.0010768035442681465
0.5832865719619671,0.0010622103713362728,0.5897882929516178,0.0010799680591408335,0.5877596902081508,0.0010795254105887648,0.5900000000000004,0.001079862636571567,0.5900000000000004,0.0010768793899189944
0.5915068025307301,0.0010632562382695194,0.5997882929516178,0.0010797581950235547,0.59757791536102,0.0010794962119743774,0.6000000000000004,0.0010797428248806318,0.6000000000000004,0.0010767805723388042
0.600445425772467,0.0010643734193337168,0.6097882929516178,0.0010795297224868573,0.6075237728139837,0.0010794672975868607,0.6100000000000004,0.0010797791472374498,0.6100000000000004,0.0010767184296686918
0.6096399972812956,0.0010656401726312336,0.6197882929516179,0.0010793753294944374,0.6174122508726947,0.0010794269390536628,0.6200000000000004,0.0010796496922183415,0.6200000000000004,0.0010766876637351304
0.6188014783526062,0.001066587465021392,0.6297882929516179,0.0010790978939893131,0.6274122508726947,0.0010793302489765096,0.6300000000000004,0.0010796075238064954,0.6300000000000004,0.0010766476238921003
0.6278839284671724,0.0010668518207959724,0.6397882929516179,0.0010787995431209747,0.6374122508726947,0.0010792604321365768,0.6400000000000005,0.001079501507851295,0.6400000000000005,0.0010764691698292965
0.6369406048152888,0.0010664702081828927,0.6497882929516179,0.0010785549957699424,0.6474122508726947,0.0010792151934464456,0.6500000000000005,0.00107934029344471,0.6500000000000005,0.0010764188509085437
0.6456871057041159,0.001065503200109727,0.6597882929516179,0.0010782964895923004,0.6574122508726947,0.0010791327204286865,0.6600000000000005,0.0010793308155640125,0.6600000000000005,0.0010763554371646048
0.6543127261847588,0.0010642311938346477,0.6697882929516179,0.0010781800420971716,0.6674122508726947,0.0010790388678827531,0.6700000000000005,0.0010793172114777316,0.6700000000000005,0.0010762941246800714
0.6632039985178082,0.0010626946777386784,0.6797882929516179,0.0010781025516368866,0.6773729762608698,0.001078945679606559,0.6800000000000005,0.0010792538707101312,0.6800000000000005,0.0010762504338018256
0.672378055119902,0.001060785467288038,0.6897882929516179,0.0010780028774336752,0.6873729762608698,0.0010788681054456392,0.6900000000000005,0.0010791365437701162,0.6900000000000005,0.0010761411148807864
0.681485003910409,0.0010588957602832008,0.6997882929516179,0.0010780412315255555,0.6973729762608698,0.0010787771605970098,0.7000000000000005,0.0010791197352005958,0.7000000000000005,0.0010760661068840867
0.6904400685870491,0.0010568485845742644,0.7097882929516179,0.0010781530129805475,0.7073729762608698,0.001078777220791855,0.7100000000000005,0.0010791273458127604,0.7100000000000005,0.0010759508735277287
0.6993475985857638,0.0010551977647359043,0.719788292951618,0.001078025305855216,0.7173729762608698,0.0010786393014501228,0.7200000000000005,0.001079021738820733,0.7200000000000005,0.0010757859828834106
0.7082701576220932,0.001053888924917655,0.729788292951618,0.001078015157896953,0.7273729762608698,0.0010785621483214887,0.7300000000000005,0.0010789604734334644,0.7300000000000005,0.0010757078991872995
0.7172878266143553,0.001052917376082922,0.739788292951618,0.0010779806042168164,0.7373729762608698,0.0010785729107697767,0.7400000000000005,0.0010789102418475914,0.7400000000000005,0.001075631958587405
0.7262307660025579,0.0010519538153935738,0.749788292951618,0.0010778369426037557,0.7473729762608698,0.0010784727476917527,0.7500000000000006,0.0010787798053170745,0.7500000000000006,0.0010755224004642603
0.735442952056123,0.001051257651962788,0.759788292951618,0.0010775800101689157,0.7573729762608699,0.0010784510789588649,0.7600000000000006,0.0010786908160626374,0.7600000000000006,0.0010754748693598932
0.74462018746691,0.0010507915212252495,0.769788292951618,0.0010774300673690618,0.7673729762608699,0.0010782896529670674,0.7700000000000006,0.0010785559710476916,0.7700000000000006,0.0010754411732787086
0.7538636244921334,0.0010504279982650327,0.779788292951618,0.0010771714452645137,0.7773729762608699,0.0010782222228943152,0.7800000000000006,0.0010784816217210451,0.7800000000000006,0.0010754534022547836
0.7631069669679179,0.001050363205804639,0.789788292951618,0.001077020909348661,0.7873729762608699,0.001078153916087848,0.7900000000000006,0.0010785704428248255,0.7900000000000006,0.001075417440456252
0.7724168577172381,0.0010505784420618573,0.799788292951618,0.0010767648814932283,0.7973729762608699,0.0010780307630245225,0.8000000000000006,0.0010785100377206974,0.8000000000000006,0.0010753378663951722
0.7817738144887161,0.001050979737561221,0.809788292951618,0.0010767105751123193,0.8073729762608699,0.001077954662198717,0.8100000000000006,0.001078316323858039,0.8100000000000006,0.0010752293470926526
0.791111821276413,0.0010513505239314162,0.819788292951618,0.0010766765165944516,0.8173729762608699,0.0010778912463304824,0.8200000000000006,0.001078073601048405,0.8200000000000006,0.0010749891027040236
0.8005960064904002,0.0010517408511842394,0.829788292951618,0.0010763627306247326,0.8273729762608699,0.0010778978611133054,0.8300000000000006,0.0010779492190342115,0.8300000000000006,0.0010749205568914735
0.8101074359907673,0.0010521366364218345,0.839788292951618,0.0010760268261227456,0.8373729762608699,0.0010777933469914918,0.8400000000000006,0.0010779097131133797,0.8400000000000006,0.0010750346590084467
0.81957345221806,0.001052483303952949,0.8497882929516181,0.001075938036392458,0.8473729762608699,0.00107776445941257,0.8500000000000006,0.0010778204569708175,0.8500000000000006,0.0010749284521509744
0.8289293892175992,0.0010527051827560012,0.8597882929516181,0.0010757447308010406,0.85737297626087,0.0010777744013748425,0.8600000000000007,0.0010777037111725791,0.8600000000000007,0.0010747994113112227
0.8382403572257352,0.001053095832188933,0.8697882929516181,0.0010754907910191965,0.86737297626087,0.0010776308349068088,0.8700000000000007,0.0010777483220223668,0.8700000000000007,0.0010748128980444364
0.8474371951075212,0.0010531943065470112,0.8797882929516181,0.0010752803532564444,0.87737297626087,0.001077702260186707,0.8800000000000007,0.0010776927021715443,0.8800000000000007,0.001074931112967887
0.8567365073749516,0.0010533650189058664,0.8897882929516181,0.0010752436343011015,0.88737297626087,0.0010776374816744727,0.8900000000000007,0.0010776240730305908,0.8900000000000007,0.0010746898215011904
0.865942767186584,0.0010534206756316845,0.8997882929516181,0.0010752264271485295,0.89737297626087,0.0010775446897136308,0.9000000000000007,0.0010776214990384566,0.9000000000000007,0.001074493470844989
0.875069593200801,0.0010533805787594425,0.9097882929516181,0.0010751060603477133,0.90737297626087,0.0010774844221142692,0.9100000000000007,0.0010774875814086142,0.9100000000000007,0.0010744223515476669
0.8840653282920119,0.0010529480292693412,0.9197882929516181,0.0010749349062101439,0.91737297626087,0.0010774474178236956,0.9200000000000007,0.001077348719354358,0.9200000000000007,0.0010744514457024434
0.8931814815256132,0.001052207696497921,0.9297882929516181,0.0010747780646266649,0.92737297626087,0.0010774140887175477,0.9300000000000007,0.0010773263101941397,0.9300000000000007,0.0010743970420381778
0.9023428390605011,0.001051224509730948,0.9397882929516181,0.001074600674296215,0.93737297626087,0.0010773950884815425,0.9400000000000007,0.0010772681946875711,0.9400000000000007,0.0010743461077312338
0.9112403198314352,0.0010496876706292389,0.9497882929516182,0.001074599964480293,0.94737297626087,0.0010773704634099975,0.9500000000000007,0.0010771098996396427,0.9500000000000007,0.0010744016894952808
0.920006609630403,0.001048250053876342,0.9597882929516182,0.001074371710955242,0.95737297626087,0.0010772776293109156,0.9600000000000007,0.0010768901283206636,0.9600000000000007,0.0010742500826248027
0.9289213714994133,0.001047123720717518,0.9697882929516182,0.0010741684991016091,0.96737297626087,0.001077253864085068,0.9700000000000008,0.0010768456369356545,0.9700000000000008,0.0010740910382078604
0.9382448818912125,0.0010461092892322147,0.9783865354023332,0.0010741035706247522,0.97737297626087,0.0010771379431407102,0.9800000000000008,0.0010768613937702659,0.9800000000000008,0.0010741944862128568
0.9476074009793952,0.0010454341788470416,0.9878902266512466,0.0010740502061791157,0.9873729762608701,0.0010770644146324165,0.9900000000000008,0.0010768359060723289,0.9900000000000008,0.0010740976605169655
0.9565576376842221,0.0010452046059475132,0.9978902266512466,0.0010737405411839441,0.9973729762608701,0.0010770022115446998,1.0000000000000007,0.0010766686322992546,1.0000000000000007,0.001074037732599584
0.9656658841569906,0.0010452604427530986,1.0078902266512457,0.0010735942647350602,1.0073729762608692,0.0010769534596834435,1.0099999999999996,0.0010766196446538952,1.0099999999999996,0.0010740592170210156
0.9746674693599934,0.00104524751203307,1.0175992812744619,0.0010733824680800366,1.017372976260868,0.0010769844594150499,1.0199999999999985,0.0010765491422422416,1.0199999999999985,0.0010739023193125229
0.9835504861478587,0.0010455448102994003,1.0271980292773084,0.0010732619049311912,1.027372976260867,0.0010769354750921143,1.0299999999999974,0.0010763919443652836,1.0299999999999974,0.0010737859349648224
0.9924286013712504,0.001046047403182884,1.0371980292773073,0.0010730798495767796,1.0373729762608659,0.0010768186345828247,1.0399104820683276,0.001076475780472861,1.0399999999999963,0.0010737533437885256
1.0008696245968132,0.0010466230711436697,1.0471937305945844,0.0010728637211626505,1.0473729762608648,0.0010768243153606765,1.0495275713283418,0.001076374984997655,1.0499999999999952,0.001073580626419637
1.008799669434837,0.001047157551817232,1.0571742635503232,0.001072647331874759,1.0573729762608637,0.001076860199115513,1.0595275713283407,0.0010762417210863748,1.059999999999994,0.0010735262581149793
1.0167297880536637,0.0010476671373932521,1.0669295789093856,0.0010725494736060302,1.0673729762608626,0.0010768072708139832,1.0695275713283396,0.0010760690975394522,1.069999999999993,0.0010734542612917065
1.0248772892933244,0.0010480039052978246,1.076763399328279,0.0010724509661191185,1.0773729762608615,0.0010767157376800496,1.0795275713283385,0.0010761180310167602,1.0799999999999919,0.0010732267336190779
1.0330994591463825,0.0010480838706578832,1.0865681416591795,0.00107238337902603,1.0873729762608604,0.0010766503614315964,1.0895275713283374,0.001075818029920817,1.0899999999999908,0.00107311372753304
1.041322244482709,0.0010480634100865963,1.0965630008340264,0.0010723159497619669,1.0973729762608593,0.0010766780295701501,1.0995275713283363,0.0010756348567448923,1.0999999999999897,0.001073012336546196
1.0497646266582554,0.0010476161005220153,1.1065353843010988,0.0010721826276847556,1.1073729762608582,0.0010766252681270105,1.1095275713283352,0.0010755947736324602,1.1099999999999886,0.0010729289947116953
1.0578534763869194,0.0010472852069834662,1.1165194081264536,0.0010720070524736583,1.117372976260857,0.0010765697288474666,1.1195275713283341,0.0010755247979170283,1.1199999999999875,0.0010729523541257071
1.0661490631517967,0.0010467264638298404,1.1265194081264525,0.0010718896381138898,1.127372976260856,0.0010764641599663692,1.129527571328333,0.0010752855082684675,1.1299999999999863,0.0010729348024618327
1.0746686156955854,0.0010459064200182841,1.1365194081264514,0.0010715805393996186,1.1373729762608549,0.0010764803809589192,1.139527571328332,0.001075219511385195,1.1399999999999852,0.001072689306532262
1.0831538572888988,0.001045168269993351,1.1463693985635488,0.001071474845597937,1.1473729762608538,0.0010763155720622147,1.1495275713283308,0.0010751255637103632,1.1499999999999841,0.0010726602056972097
1.0918538192279705,0.0010443513732573595,1.1562587379550868,0.0010713665548424361,1.1573729762608527,0.001076157685968032,1.1595275713283297,0.0010750064234559718,1.159999999999983,0.0010726253817811714
1.1005208780053863,0.0010438129823453848,1.1662587379550857,0.0010712122105684559,1.167301355761771,0.0010760401499553891,1.1695275713283286,0.0010747173593979712,1.169999999999982,0.0010724535994499828
1.1091263309818837,0.0010432704510513866,1.1762587379550846,0.0010709603841761678,1.17730135576177,0.0010759968154990822,1.1795275713283275,0.0010745943237400078,1.1799999999999808,0.0010723446932876348
1.117746605823602,0.0010428624265833638,1.186227130869342,0.0010706503528168203,1.1873013557617689,0.0010759740747957151,1.1895275713283264,0.001074576555031733,1.1899999999999797,0.001072210863713091
1.1265600308987809,0.0010424405092451302,1.1962271308693408,0.0010705871075782532,1.1973013557617678,0.0010760321171390224,1.1995275713283253,0.0010743621349392398,1.1999999999999786,0.0010722203219497499
1.1354547103608486,0.0010420743956708412,1.2062271308693397,0.0010702535895385863,1.2073013557617667,0.001076048130792977,1.2095275713283242,0.0010743440888348716,1.2099999999999775,0.0010722281903404747
1.144397023460979,0.0010417544791110993,1.2162271308693386,0.0010701057129092442,1.2173013557617656,0.0010759667803806312,1.2195275713283231,0.0010741344319787792,1.2199999999999764,0.0010722237212699435
1.1532287723641532,0.0010412312198485529,1.2262271308693375,0.001069942975692539,1.2273013557617645,0.0010758603535868452,1.229527571328322,0.0010739505229107496,1.2299999999999753,0.0010720595519166142
1.162025180424182,0.001040992140510935,1.2362271308693364,0.0010697927617384414,1.2373013557617634,0.0010756405650594685,1.239527571328321,0.0010738741963229965,1.2399999999999742,0.001071964890695152
1.1707905230079367,0.0010408378362603572,1.2462271308693353,0.001069662689028475,1.2473013557617623,0.0010755193336787455,1.2495275713283198,0.0010738418278552074,1.2499999999999731,0.0010718426577541807
1.17944904515462,0.001040651405215964,1.2562271308693342,0.0010695852441348838,1.2573013557617612,0.0010753731216264011,1.2595275713283187,0.0010736529685584039,1.259999999999972,0.0010717859836902434
1.1881494103647103,0.0010408791474755198,1.2662271308693331,0.001069448542437507,1.2672697220826212,0.0010753027707792711,1.2695275713283176,0.0010736214097564654,1.269999999999971,0.001071722910718103
1.1969164226100946,0.0010410484230060383,1.276227130869332,0.001069187812167163,1.2770926792230357,0.001075122804004218,1.2795275713283165,0.0010735116744597672,1.2799999999999698,0.0010717329349383329
1.2057495629227788,0.0010412550677869113,1.286227130869331,0.0010690391247230005,1.2867710387153835,0.0010750662051264139,1.2895275713283154,0.0010734682071618063,1.2899999999999687,0.0010715285141715423
1.2148029547589212,0.001041573992958421,1.2962271308693298,0.0010689764053465583,1.2967331682698666,0.0010750047717359565,1.2995275713283143,0.001073341015992392,1.2999999999999676,0.0010714552319541772
1.2236067054712385,0.0010419288093543493,1.3062271308693287,0.001068850819034055,1.3065524510073983,0.0010748279370493,1.3095275713283132,0.0010732067871522663,1.3099999999999665,0.001071305806387537
1.2323739078141076,0.0010422345265825854,1.3162271308693276,0.0010685490049722668,1.3165524510073972,0.00107473980226449,1.319527571328312,0.0010732054813945254,1.3199999999999654,0.0010711717149926574
1.2412547595266248,0.001042326489810346,1.3262271308693265,0.0010683611907830219,1.326552451007396,0.00107468682686156,1.329527571328311,0.0010730516152547495,1.3299999999999643,0.0010710638118260562
1.2503125746223334,0.0010421541739904785,1.3362271308693254,0.0010681544368402781,1.336552451007395,0.0010744634038969624,1.33952757132831,0.0010728789451809801,1.3399999999999632,0.0010709892283452128
1.2595034099301958,0.0010419790162998128,1.3462271308693243,0.001068109289031157,1.3464573298006741,0.0010743344946790906,1.349361466954504,0.0010727945892198474,1.3499999999999621,0.0010708972300467428
1.2686407284433234,0.0010416153746119845,1.3562271308693232,0.0010678099712893888,1.3560656907012543,0.0010743025015451152,1.3593614669545029,0.001072966299803138,1.359999999999961,0.0010707806632248118
1.2767308505976878,0.0010410560064377224,1.3662271308693221,0.001067570284738948,1.3653878268722406,0.0010743132926784023,1.3693614669545018,0.0010727895950544298,1.36999999999996,0.0010705794206394435
1.2856889380157317,0.0010404141652530122,1.376227130869321,0.0010674969905012592,1.3751205341852635,0.0010740547244646945,1.3793614669545007,0.0010724532997975161,1.3799999999999588,0.0010706038275505067
1.2945060107997997,0.0010398759366384814,1.38622713086932,0.0010673312609542872,1.384988695994977,0.0010739847659782498,1.3893614669544996,0.0010722861741126804,1.3899999999999577,0.001070568721308233
1.3025826470798212,0.0010391311900176956,1.3962271308693188,0.0010670766310628573,1.394988695994976,0.00107388833783802,1.3993614669544985,0.001072278821243813,1.3999999999999566,0.001070450811381768
1.3104298572429192,0.0010388267974550196,1.4062271308693177,0.001066876609544929,1.404988695994975,0.001073669422335376,1.4093614669544974,0.0010721326603958308,1.4099999999999555,0.0010704025894725136
1.3189316271403793,0.0010383648126024664,1.4162271308693166,0.0010667072311753448,1.4149886959949738,0.001073619214422627,1.4193614669544963,0.0010719717188271117,1.4199999999999544,0.0010703393806466264
1.3280113268493188,0.0010377498704658601,1.4262271308693155,0.0010666895800753768,1.4249886959949727,0.0010734623875374607,1.4293614669544952,0.0010717647573788441,1.4299999999999533,0.0010702380251665145
1.3367073830134588,0.0010372796906290204,1.4362271308693144,0.0010663759514405531,1.4349886959949716,0.001073551733154972,1.439361466954494,0.0010715689533339727,1.4399999999999522,0.0010700398798162063
1.3449309911794822,0.0010368801658261998,1.4462271308693133,0.0010662416115628356,1.4449886959949705,0.0010735408447302079,1.449361466954493,0.0010716714302482025,1.449999999999951,0.0010699051439362792
1.3529816353741855,0.0010366406012084894,1.4562271308693122,0.001066165699509644,1.4549851236343108,0.0010734285126067437,1.4593614669544919,0.0010716543988148475,1.45999999999995,0.0010697607041192537
1.361322516733925,0.0010365972930853533,1.4662271308693111,0.001066207229622311,1.4649805139224872,0.0010733544352215295,1.4693614669544908,0.0010713829615779278,1.469999999999949,0.0010696773849476738
